YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2004-03-01,32.050678087080655,33.72591006423983,9.830835117773018,8.31334760885082,17.805157573162028,0.02588775303354747,2.5228783319057815,0.5044002516059957
2004-04-01,27.926984126984127,40.44126984126984,12.982010582010583,6.443620963472737,13.951083979894179,0.031944832804232805,3.1849439907407406,0.4122489507936508
2004-05-01,24.27741935483871,41.51712158808933,11.762779156327543,5.55682382133995,12.249166363771712,0.031483084863523574,2.8006063962779155,0.35861445409429277
2004-06-01,22.527236381809097,41.77411294352824,11.561219390304847,5.06425,11.592221632183909,0.030644942028985506,2.699691090704648,0.3357176640429785
2004-07-01,21.65807392996109,42.3784046692607,10.938229571984436,4.903453307392996,11.212476921206225,0.029443982976653696,2.6102940807392994,0.32965212329766536
2004-08-01,22.556090515166105,40.876745305729415,11.892633606162734,5.307080924855492,11.982807974482427,0.027387543572460277,2.711201857968223,0.33964952997111214
2004-09-01,28.159354513363592,40.6838124054463,11.092284417549168,6.753403933434191,14.791319284417549,0.026207853252647507,2.592041980080686,0.40884424609178016
2004-10-01,26.87830687830688,26.82804232804233,11.542328042328043,7.626984126984127,15.509355831216931,0.01875115873015873,2.93872240952381,0.44308099656084654
2004-11-01,29.4264,22.1728,9.3944,10.498799039231384,18.2019229096,0.0159235496,2.7730283252000003,0.5708636016
2004-12-01,30.93548387096774,19.33458364591148,11.119279819954988,12.02027027027027,19.81693285671418,0.014125189047261814,3.4045275356339086,0.6538024009752439
2005-01-01,28.230075187969923,19.142105263157895,9.135338345864662,9.723308270676691,17.995341116541354,0.013963169172932331,2.750223480451128,0.5656181345864661
2005-02-01,28.191471571906355,24.627926421404684,8.240802675585284,8.133779264214047,16.710138903010034,0.018630020903010032,2.462692390050167,0.4695290204849498
2005-03-01,29.257501744591764,33.56803907885555,9.069085833914864,6.848569434752268,15.604344348918355,0.0269750676901605,2.5801468688066995,0.4171064253314724
2005-04-01,29.769588638589617,41.47061704211557,11.812928501469148,5.721215090641842,14.478694839862879,0.03220408961802155,2.8791100901077376,0.35172873139079336
2005-05-01,24.75967894239849,42.213408876298395,10.265344664778093,4.8790741615493625,12.279629121340887,0.03162666949952786,2.593749888338055,0.31167989353163367
2005-06-01,22.6,48.414070351758795,12.073869346733668,4.52713567839196,11.294047393718593,0.03262023718592965,2.916363610552764,0.29954587010050254
2005-07-01,22.68530120481928,48.71277108433735,11.9855421686747,4.936837029893924,11.65393747879518,0.03125025156626506,3.0165991802409637,0.3297357486746988
2005-08-01,24.681818181818183,47.26842105263158,13.005741626794258,4.925837320574162,13.141491307655501,0.02986226842105263,3.123300812679426,0.3215228976076555
2005-09-01,28.354380812530593,42.34605971610377,13.142927068037201,6.125305922662751,14.737692597161038,0.027302932941752324,3.096150129955947,0.37772809226627513
