Year,State,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2013,California,19.97826086956522,37.18159980783089,1.3164785010809512,5.542888034598751
2013,Colorado,25.413793103448278,38.73850574712644,6.989463601532567,5.076628352490421
2013,Connecticut,15.203107658157602,36.48168701442841,1.5738068812430632,2.846836847946726
2013,Delaware,20.868217054263567,35.16279069767442,2.317829457364341,3.248062015503876
2013,District Of Columbia,22.288109756097562,33.16463414634146,2.2439024390243905,5.050304878048781
2013,Florida,11.44225352112676,34.816901408450704,0.30985915492957744,4.059154929577465
2013,Georgia,20.596541786743515,32.242074927953894,0.7348703170028819,4.8097982708933715
2013,Hawaii,8.830601092896174,27.098360655737704,2.2459016393442623,5.751366120218579
2013,Illinois,21.15644820295983,34.9661733615222,4.822410147991543,4.3241525423728815
2013,Indiana,19.43595041322314,37.32644628099174,13.12396694214876,4.136363636363637
2013,Iowa,13.998165137614679,32.29633027522936,1.9486238532110092,2.726605504587156
2013,Kansas,23.564935064935064,34.561688311688314,9.694805194805195,6.564935064935065
2013,Kentucky,25.28048780487805,21.682926829268293,7.7317073170731705,5.7317073170731705
2013,Louisiana,19.869444444444444,33.53611111111111,2.977777777777778,3.022222222222222
2013,Maine,8.838056680161943,28.402834008097166,1.6072874493927125,2.8927125506072873
2013,Maryland,19.040875912408758,34.36934306569343,3.1751824817518246,3.4642335766423358
2013,Massachusetts,28.124293785310734,25.33050847457627,2.5112994350282487,4.194915254237288
2013,Missouri,21.848837209302324,32.0406976744186,11.988372093023257,3.854651162790698
2013,Nevada,28.597101449275364,39.86376811594203,1.2028985507246377,4.889855072463768
2013,New Jersey,26.932038834951456,30.123439667128988,2.1650485436893203,4.26490984743412
2013,New Mexico,23.01392757660167,44.91643454038997,1.139275766016713,3.368715083798883
2013,New York,30.091539528432733,31.918169209431344,5.169209431345354,4.633841886269071
2013,North Carolina,17.755681818181817,36.79545454545455,0.7102272727272727,4.505681818181818
2013,North Dakota,13.008,31.248,0.364,1.848
2013,Ohio,22.749636098981078,31.07278020378457,13.27438136826783,3.4861717612809318
2013,Oklahoma,15.21606648199446,41.300554016620495,1.254847645429363,2.9168975069252077
2013,Oregon,16.216216216216218,22.87987987987988,1.984984984984985,5.036036036036036
2013,Pennsylvania,18.527864312911042,34.884389061959155,6.2540671512634125,2.7660089996538595
2013,Rhode Island,14.94632768361582,38.03954802259887,2.3502824858757063,3.172316384180791
2013,South Dakota,8.661406025824965,33.951219512195124,0.5351506456241033,2.005738880918221
2013,Texas,19.642195295794725,37.04383464005702,1.8296507483962936,3.0042765502494655
2013,Utah,22.507070707070707,45.72525252525252,0.9535353535353536,4.943434343434343
2013,Virginia,14.497835497835498,35.67099567099567,2.0335497835497836,3.786796536796537
2013,Washington,23.756756756756758,23.08108108108108,3.72972972972973,2.4864864864864864
2013,Wyoming,11.217270194986073,41.28412256267409,0.6908077994428969,0.8240223463687151
2014,Alabama,21.486754966887418,36.94701986754967,7.956953642384106,3.7152317880794703
2014,Alaska,21.16759776536313,15.206703910614525,14.0,6.983240223463687
2014,Arizona,31.290615539858727,44.73965691220989,2.36226034308779,7.070635721493441
2014,Arkansas,20.041095890410958,33.37260273972603,2.326027397260274,4.778082191780822
2014,California,18.633188052813743,39.74323804640431,1.2843225227534931,5.22477240671881
2014,Colorado,30.04147465437788,38.466359447004606,4.282027649769585,5.431082331174838
2014,Connecticut,14.94508009153318,38.83524027459954,1.5251716247139588,2.796338672768879
2014,Delaware,20.98,35.99,3.44,3.81
2014,District Of Columbia,23.44496487119438,33.61826697892272,3.098360655737705,5.426229508196721
2014,Florida,12.141666666666667,35.43055555555556,0.7305555555555555,5.988888888888889
2014,Georgia,22.769662921348313,34.997191011235955,0.6882022471910112,5.106741573033708
2014,Hawaii,7.9411764705882355,26.55614973262032,2.7754010695187166,4.171122994652406
2014,Illinois,21.397769516728623,34.87918215613383,5.436802973977695,4.656133828996283
2014,Indiana,21.040506329113924,37.51898734177215,13.772151898734178,3.7088607594936707
2014,Iowa,13.196180555555555,33.7734375,1.2378472222222223,2.890625
2014,Kansas,22.946022727272727,33.88636363636363,10.9375,4.181818181818182
2014,Kentucky,22.225609756097562,29.640243902439025,7.353658536585366,3.9877300613496933
2014,Louisiana,21.867069486404834,34.62537764350453,4.936555891238671,3.906344410876133
2014,Maine,8.161812297734627,29.42556634304207,0.9789644012944984,2.70873786407767
2014,Maryland,13.717303822937625,37.374245472837025,3.6861167002012074,2.8751258811681772
2014,Massachusetts,26.167701863354036,27.055900621118013,2.313664596273292,4.130434782608695
2014,Minnesota,14.1,33.385714285714286,0.6095238095238096,3.383495145631068
2014,Missouri,23.259052924791085,35.28412256267409,10.54317548746518,3.7409470752089136
2014,Nevada,26.184971098265898,44.76300578034682,0.9393063583815029,4.520231213872832
2014,New Hampshire,8.344827586206897,29.298850574712645,1.1494252873563218,2.3333333333333335
2014,New Jersey,29.02367688022284,32.700557103064064,2.2729805013927575,4.383008356545961
2014,New Mexico,23.05785123966942,41.484848484848484,1.534435261707989,3.465564738292011
2014,New York,28.77310924369748,32.252100840336134,3.775910364145658,4.352941176470588
2014,North Carolina,15.864978902953586,37.822784810126585,0.8509142053445851,4.107042253521127
2014,North Dakota,10.967532467532468,32.964285714285715,0.19155844155844157,1.9285714285714286
2014,Ohio,22.008333333333333,33.169444444444444,13.184027777777779,3.65
2014,Oklahoma,14.137724550898204,39.09880239520958,0.7544910179640718,2.6002994011976046
2014,Oregon,15.682634730538922,28.727544910179642,1.2634730538922156,3.9011976047904193
2014,Pennsylvania,18.845427435387673,35.762922465208746,7.358349900596422,3.150671307807061
2014,Rhode Island,14.498607242339833,36.35933147632312,1.7270194986072422,3.2458100558659218
2014,South Dakota,11.587078651685394,37.12078651685393,1.3398876404494382,2.476056338028169
2014,Texas,19.675877520537714,35.11277072442121,1.3670649738610903,3.0519820493642484
2014,Utah,26.75796178343949,41.19108280254777,1.0127388535031847,5.372611464968153
2014,Virginia,11.02066772655008,38.95389507154213,2.2225755166931638,3.508744038155803
2014,Washington,20.38095238095238,36.142857142857146,0.5714285714285714,2.5238095238095237
2014,Wyoming,8.967816091954022,44.80919540229885,0.5471264367816092,0.4423963133640553
2015,Alabama,20.026666666666667,37.343333333333334,6.95,3.933333333333333
2015,Alaska,18.67936507936508,19.136507936507936,14.793650793650794,6.26984126984127
2015,Arizona,26.20767716535433,44.89763779527559,1.6368110236220472,6.0
2015,Arkansas,19.423076923076923,33.456043956043956,2.3653846153846154,4.25
2015,California,18.173522520177038,39.987893777662066,1.309424629002864,5.288010934652434
2015,Colorado,35.517839922854385,38.178399228543874,4.9267116682738665,6.550626808100289
2015,Connecticut,15.851680185399768,40.79258400926999,0.6697566628041715,3.060254924681344
2015,Delaware,19.01801801801802,42.03603603603604,2.3603603603603602,4.2792792792792795
2015,District Of Columbia,24.335347432024168,36.95468277945619,3.4290030211480365,4.290909090909091
2015,Florida,9.618233618233619,34.08262108262108,0.46438746438746437,6.467236467236467
2015,Georgia,20.933526011560694,33.47687861271676,0.3554913294797688,5.130057803468208
2015,Hawaii,8.582872928176796,26.54696132596685,3.042817679558011,4.738950276243094
2015,Illinois,18.190556492411467,36.36593591905565,3.961214165261383,4.509274873524452
2015,Indiana,23.5015015015015,37.114114114114116,7.2042042042042045,4.225903614457831
2015,Iowa,13.07986111111111,34.82118055555556,0.8819444444444444,2.9114583333333335
2015,Kansas,22.899109792284868,34.39169139465876,8.6053412462908,4.610778443113772
2015,Kentucky,18.52577319587629,39.94845360824742,2.3556701030927836,4.227979274611399
2015,Louisiana,18.56198347107438,33.972451790633606,3.0606060606060606,3.2451790633608817
2015,Maine,13.847858197932053,28.994091580502214,1.58493353028065,3.354074074074074
2015,Maryland,14.291919191919192,38.88484848484848,2.7595959595959596,3.2111111111111112
2015,Massachusetts,24.54798761609907,28.622291021671828,1.1919504643962848,4.108359133126935
2015,Minnesota,14.750716332378223,33.27220630372493,0.7564469914040115,3.921511627906977
2015,Missouri,22.53956834532374,27.402877697841728,5.607913669064748,4.071942446043166
2015,Nevada,25.220064724919094,44.1747572815534,0.8543689320388349,4.287581699346405
2015,New Hampshire,6.377094972067039,36.13128491620112,0.9720670391061452,2.2039106145251397
2015,New Jersey,27.288275862068964,35.48,1.1268965517241378,4.499310344827586
2015,New Mexico,22.661931818181817,40.51988636363637,1.0454545454545454,3.633522727272727
2015,New York,29.803867403314918,33.83701657458563,2.501381215469613,4.273480662983426
2015,North Carolina,15.241867043847241,38.76944837340877,0.6605374823196606,4.1164772727272725
2015,North Dakota,9.884498480243161,30.559270516717326,0.1094224924012158,2.082066869300912
2015,Ohio,22.903752039151712,32.678629690048936,11.911908646003262,4.052373158756137
2015,Oklahoma,17.575280898876404,37.184269662921345,1.4404494382022472,4.062921348314607
2015,Oregon,16.75068493150685,28.153424657534245,0.9424657534246575,4.761643835616439
2015,Pennsylvania,15.20161792159303,37.53329184816428,6.107031736154325,2.7548226509023026
2015,Rhode Island,15.53888888888889,37.705555555555556,0.7388888888888889,3.3722222222222222
2015,South Dakota,9.700657894736842,29.36842105263158,0.32894736842105265,2.6204620462046204
2015,Tennessee,1.0689655172413792,42.26293103448276,0.14655172413793102,1.9437229437229437
2015,Texas,18.091737891737893,36.2991452991453,1.1663817663817664,3.426780626780627
2015,Utah,29.81422924901186,43.055335968379445,0.6956521739130435,5.865612648221344
2015,Virginia,11.483204134366925,39.6937984496124,0.9405684754521964,3.760981912144703
2015,Washington,20.982142857142858,28.077380952380953,1.8333333333333333,2.6666666666666665
2015,Wyoming,9.371057513914657,43.03525046382189,1.9165120593692022,0.7137546468401487
2016,Alabama,23.093959731543624,39.29530201342282,5.275167785234899,3.9060402684563758
2016,Arizona,29.652941176470588,37.370588235294115,1.1176470588235294,7.788235294117647
2016,Arkansas,20.274725274725274,32.824175824175825,0.8241758241758241,4.637362637362638
2016,California,16.153343023255815,32.906976744186046,1.1729651162790697,5.661337209302325
2016,Colorado,42.15985130111524,31.286245353159853,3.9479553903345725,7.843866171003717
2016,Delaware,25.988095238095237,32.04761904761905,1.9523809523809523,4.464285714285714
2016,District Of Columbia,25.689655172413794,38.91379310344828,2.206896551724138,3.586206896551724
2016,Florida,13.857142857142858,36.86813186813187,0.8131868131868132,7.406593406593407
2016,Georgia,25.333333333333332,29.634920634920636,0.5555555555555556,5.253968253968254
2016,Illinois,20.837988826815643,31.201117318435752,3.1452513966480447,4.435754189944134
2016,Indiana,23.969072164948454,35.154639175257735,1.3814432989690721,3.9072164948453607
2016,Iowa,12.884615384615385,37.26373626373626,0.2967032967032967,2.6758241758241756
2016,Kansas,24.204545454545453,29.545454545454547,2.75,4.045454545454546
2016,Louisiana,24.99122807017544,34.36842105263158,2.9649122807017543,3.2982456140350878
2016,Maine,18.04895104895105,33.11888111888112,1.5874125874125875,4.13986013986014
2016,Maryland,17.64179104477612,33.52238805970149,1.9888059701492538,3.7388059701492535
2016,Massachusetts,26.604395604395606,28.164835164835164,1.021978021978022,4.010989010989011
2016,Missouri,25.040816326530614,27.816326530612244,2.693877551020408,4.755102040816326
2016,Nevada,30.153846153846153,32.782051282051285,1.5128205128205128,5.256410256410256
2016,New Hampshire,8.305084745762711,34.11864406779661,1.2372881355932204,2.5254237288135593
2016,New York,30.90794979079498,29.606694560669457,2.6861924686192467,4.334728033472803
2016,North Carolina,17.046808510638296,37.702127659574465,0.5234042553191489,3.804255319148936
2016,North Dakota,11.0,29.417582417582416,0.08791208791208792,2.1538461538461537
2016,Ohio,19.9163179916318,31.89958158995816,7.799163179916318,3.98744769874477
2016,Oklahoma,18.931506849315067,35.78082191780822,2.5342465753424657,5.068493150684931
2016,Pennsylvania,15.688622754491018,33.362275449101794,4.209580838323354,1.7365269461077844
2016,Rhode Island,15.925619834710744,36.85123966942149,0.6363636363636364,3.206611570247934
2016,South Carolina,18.655172413793103,36.758620689655174,0.5172413793103449,2.4827586206896552
2016,Tennessee,1.7037037037037037,39.135802469135804,0.16049382716049382,2.0375
2016,Texas,21.184761904761906,35.63428571428572,1.3771428571428572,4.0304761904761905
2016,Utah,43.142857142857146,21.952380952380953,1.0,8.333333333333334
2016,Virginia,20.55,29.35,1.1666666666666667,4.45
2016,Washington,26.8,23.133333333333333,0.7333333333333333,4.333333333333333
2016,Wyoming,10.28888888888889,41.077777777777776,0.2,1.1555555555555554
